date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2020-04-07,0.42857142857142855,5.857142857142857,1.4285714285714284,6.857142857142858,36.285714285714285,85.14285714285714,29.71428571428571,1.8571428571428572,3.571428571428571,28.285714285714285,31.142857142857142,0.7142857142857142,2.571428571428571,0.7142857142857142,40.14285714285714,28.142857142857142,3.571428571428571,7.7142857142857135,48.99999999999999,38.14285714285714,12.14285714285714,0.9999999999999999,89.28571428571428,3.1428571428571423,10.428571428571429,5.714285714285714,0.14285714285714285,5.857142857142858,0.14285714285714285,0.9999999999999998,0.8571428571428571,181.0,1.2857142857142856,6.571428571428571,877.2857142857142,19.57142857142857,6.285714285714286,1.5714285714285712,27.14285714285714,4.428571428571428,4.142857142857142,0.7142857142857142,6.999999999999999,21.71428571428571,1.1428571428571428,5.571428571428571,1.4285714285714284,35.57142857142857,11.428571428571427,0.42857142857142855,0.0
2020-04-08,0.5714285714285714,5.57142857142857,1.1428571428571428,8.142857142857142,41.142857142857146,31.999999999999996,34.42857142857142,2.5714285714285716,2.7142857142857144,31.714285714285715,31.857142857142858,0.5714285714285714,2.571428571428571,0.8571428571428571,45.85714285714286,29.142857142857142,4.0,6.714285714285714,54.14285714285714,44.42857142857143,13.285714285714285,1.2857142857142856,95.28571428571428,3.142857142857143,11.857142857142858,6.428571428571428,0.0,7.428571428571428,0.14285714285714285,1.1428571428571428,1.4285714285714284,214.0,1.1428571428571426,5.857142857142857,922.5714285714284,21.857142857142858,7.0,1.9999999999999998,35.857142857142854,5.714285714285714,3.5714285714285707,0.5714285714285714,11.285714285714285,22.142857142857142,1.1428571428571428,4.571428571428571,1.0,25.571428571428566,12.285714285714285,0.42857142857142855,0.0
2020-04-09,0.5714285714285714,5.428571428571428,1.2857142857142856,9.0,43.285714285714285,39.57142857142857,38.285714285714285,2.857142857142857,2.571428571428571,27.142857142857142,30.857142857142858,0.7142857142857142,2.571428571428571,1.2857142857142856,52.14285714285714,31.142857142857142,3.0,6.0,56.0,49.857142857142854,14.57142857142857,1.2857142857142856,101.57142857142856,4.571428571428571,13.0,7.142857142857142,0.0,7.857142857142857,0.2857142857142857,1.2857142857142856,2.571428571428571,224.14285714285714,1.4285714285714284,6.142857142857142,968.9999999999999,22.857142857142858,6.571428571428571,3.2857142857142856,38.142857142857146,6.142857142857143,5.142857142857142,0.5714285714285714,8.857142857142856,22.285714285714285,0.8571428571428571,9.714285714285714,0.857142857142857,23.857142857142858,12.428571428571429,0.42857142857142855,0.0
2020-04-10,0.5714285714285714,6.0,1.2857142857142856,8.857142857142856,43.0,34.57142857142857,45.285714285714285,3.2857142857142856,2.714285714285714,31.428571428571427,33.14285714285714,0.42857142857142855,2.8571428571428568,2.142857142857143,55.285714285714285,30.142857142857142,4.571428571428571,8.0,55.0,58.14285714285714,18.285714285714285,1.1428571428571428,121.85714285714285,4.999999999999999,12.571428571428571,7.571428571428571,0.14285714285714285,8.0,0.42857142857142855,1.2857142857142856,2.2857142857142856,244.57142857142856,1.0,6.7142857142857135,993.9999999999999,22.571428571428573,7.142857142857142,3.1428571428571423,47.14285714285714,7.285714285714286,5.428571428571428,0.5714285714285714,8.714285714285714,22.857142857142858,1.4285714285714284,10.714285714285714,0.9999999999999998,22.142857142857142,11.142857142857142,0.42857142857142855,0.0
2020-04-11,0.42857142857142855,6.857142857142857,1.5714285714285714,9.285714285714285,43.714285714285715,33.57142857142857,46.99999999999999,3.714285714285714,3.8571428571428568,34.71428571428571,32.57142857142857,0.7142857142857142,2.8571428571428568,2.142857142857143,61.857142857142854,29.42857142857143,4.857142857142857,7.142857142857142,56.71428571428571,67.14285714285714,21.714285714285715,1.2857142857142856,128.85714285714286,5.7142857142857135,13.428571428571427,8.285714285714285,0.0,7.857142857142857,0.5714285714285714,1.5714285714285712,2.142857142857143,256.42857142857144,1.1428571428571428,8.0,1008.9999999999999,23.571428571428573,7.428571428571428,3.7142857142857135,53.57142857142857,7.7142857142857135,5.7142857142857135,0.5714285714285714,8.285714285714285,24.428571428571427,1.4285714285714284,11.142857142857142,0.7142857142857142,21.285714285714285,10.714285714285715,0.42857142857142855,0.0
2020-04-12,0.2857142857142857,6.857142857142858,1.5714285714285712,8.714285714285714,41.285714285714285,33.285714285714285,52.14285714285714,3.9999999999999996,4.285714285714286,34.285714285714285,31.714285714285715,0.7142857142857142,3.285714285714285,2.4285714285714284,63.714285714285715,28.714285714285715,5.999999999999999,7.428571428571428,51.857142857142854,75.0,24.14285714285714,1.2857142857142856,130.99999999999997,5.857142857142856,13.285714285714283,7.571428571428571,0.0,7.285714285714286,0.5714285714285714,1.2857142857142856,1.9999999999999998,273.0,1.9999999999999998,9.428571428571429,1013.5714285714286,24.71428571428571,7.142857142857142,3.571428571428571,59.28571428571428,8.714285714285714,5.428571428571428,0.5714285714285714,8.142857142857142,22.999999999999996,1.4285714285714284,12.714285714285714,0.7142857142857142,19.428571428571427,11.0,0.42857142857142855,0.0
2020-04-13,0.2857142857142857,7.142857142857143,1.8571428571428568,9.571428571428571,46.42857142857143,33.57142857142857,56.57142857142856,3.9999999999999996,4.285714285714286,37.57142857142857,33.714285714285715,0.5714285714285714,2.2857142857142856,2.4285714285714284,70.14285714285714,30.142857142857142,5.285714285714286,9.714285714285714,53.14285714285714,83.42857142857142,24.428571428571427,1.2857142857142856,133.0,5.7142857142857135,13.57142857142857,6.7142857142857135,0.14285714285714285,7.0,0.7142857142857142,1.1428571428571428,1.9999999999999998,275.1428571428571,1.9999999999999998,9.714285714285715,1008.4285714285714,27.0,6.857142857142858,3.714285714285714,60.57142857142857,9.0,4.857142857142857,0.2857142857142857,6.285714285714285,25.142857142857142,0.0,11.857142857142856,0.7142857142857142,18.857142857142854,11.285714285714285,0.5714285714285714,0.14285714285714285
2020-04-14,0.42857142857142855,7.142857142857142,1.9999999999999998,9.999999999999998,50.99999999999999,29.285714285714285,56.28571428571428,6.428571428571428,4.714285714285714,41.14285714285714,28.0,0.5714285714285714,3.4285714285714284,2.8571428571428568,69.71428571428571,31.428571428571427,6.142857142857142,5.857142857142857,61.57142857142857,69.71428571428572,28.42857142857143,1.1428571428571428,140.28571428571428,6.428571428571428,13.285714285714286,7.285714285714286,0.14285714285714285,8.428571428571429,0.5714285714285714,1.4285714285714284,2.2857142857142856,292.14285714285717,2.571428571428571,7.714285714285714,952.7142857142857,29.428571428571427,5.857142857142858,3.714285714285714,66.14285714285714,9.428571428571427,6.57142857142857,0.0,7.428571428571429,27.142857142857142,0.7142857142857142,12.57142857142857,0.857142857142857,17.857142857142858,11.571428571428571,0.7142857142857142,0.14285714285714285
2020-04-15,0.2857142857142857,7.428571428571428,2.142857142857143,9.428571428571427,55.14285714285713,31.0,77.42857142857142,6.428571428571428,5.142857142857142,40.99999999999999,27.142857142857142,0.5714285714285714,3.7142857142857144,3.4285714285714284,69.57142857142857,32.71428571428571,5.0,7.142857142857142,64.42857142857143,96.42857142857143,26.71428571428571,1.4285714285714284,145.57142857142858,6.857142857142856,13.571428571428571,7.857142857142856,0.14285714285714285,9.142857142857142,0.7142857142857142,1.1428571428571428,2.714285714285714,302.0,3.2857142857142856,8.428571428571429,927.857142857143,29.857142857142858,6.285714285714285,3.571428571428571,68.28571428571428,10.428571428571429,7.857142857142856,0.0,7.999999999999999,29.71428571428571,0.9999999999999999,18.428571428571427,0.857142857142857,17.142857142857142,10.571428571428571,0.857142857142857,0.14285714285714285
2020-04-16,0.2857142857142857,8.999999999999998,2.2857142857142856,9.428571428571429,59.42857142857142,24.57142857142857,84.42857142857142,6.999999999999999,5.285714285714286,44.857142857142854,29.71428571428571,0.42857142857142855,4.428571428571428,3.2857142857142856,77.71428571428571,32.42857142857142,6.571428571428571,7.999999999999999,64.85714285714285,86.42857142857142,25.857142857142854,1.5714285714285714,138.85714285714286,5.2857142857142865,13.285714285714286,7.57142857142857,0.14285714285714285,10.571428571428571,0.5714285714285714,1.0,1.5714285714285714,322.85714285714283,2.857142857142857,8.0,890.5714285714287,31.142857142857142,7.285714285714285,2.8571428571428568,74.14285714285714,11.428571428571429,6.285714285714286,0.14285714285714285,6.7142857142857135,31.285714285714285,0.9999999999999999,14.142857142857142,1.4285714285714284,17.57142857142857,10.142857142857142,0.9999999999999999,0.2857142857142857
2020-04-17,0.2857142857142857,9.714285714285714,2.2857142857142856,11.0,63.714285714285715,29.142857142857142,84.0,6.857142857142857,5.857142857142857,47.85714285714286,33.42857142857142,0.42857142857142855,4.7142857142857135,2.4285714285714284,76.42857142857142,34.0,4.857142857142857,6.7142857142857135,65.42857142857142,92.28571428571428,23.28571428571428,1.7142857142857144,143.42857142857142,7.7142857142857135,13.714285714285714,8.285714285714285,0.2857142857142857,13.428571428571429,0.42857142857142855,1.2857142857142856,2.2857142857142856,336.0,3.8571428571428568,7.428571428571428,828.4285714285714,35.14285714285714,6.857142857142857,3.714285714285714,75.14285714285714,12.857142857142858,6.285714285714286,0.14285714285714285,6.285714285714286,33.57142857142857,0.8571428571428571,15.714285714285714,1.5714285714285712,17.857142857142858,9.857142857142856,1.5714285714285712,0.2857142857142857
2020-04-18,0.14285714285714285,8.714285714285714,1.857142857142857,8.999999999999998,75.42857142857143,27.71428571428571,84.57142857142857,6.285714285714286,6.142857142857142,44.28571428571429,34.857142857142854,0.14285714285714285,5.714285714285714,2.571428571428571,83.14285714285714,35.14285714285714,4.857142857142857,7.7142857142857135,65.85714285714285,102.57142857142857,30.71428571428571,1.857142857142857,139.0,8.142857142857142,13.0,8.428571428571427,0.5714285714285714,14.0,0.2857142857142857,1.0,2.2857142857142856,330.7142857142857,4.857142857142857,6.999999999999999,769.5714285714286,36.42857142857143,5.999999999999999,3.4285714285714284,80.57142857142857,13.285714285714285,5.571428571428571,0.14285714285714285,6.285714285714286,32.57142857142857,1.0,18.285714285714285,1.857142857142857,17.0,10.285714285714285,1.5714285714285712,0.2857142857142857
2020-04-19,0.14285714285714285,9.14285714285714,1.714285714285714,8.428571428571427,75.57142857142857,25.42857142857143,81.85714285714286,6.571428571428572,5.999999999999999,44.714285714285715,36.285714285714285,0.14285714285714285,4.857142857142858,2.4285714285714284,81.42857142857143,36.285714285714285,4.285714285714286,6.999999999999999,65.14285714285714,135.71428571428572,32.14285714285714,2.142857142857143,136.99999999999997,9.142857142857142,12.142857142857142,8.999999999999998,0.5714285714285714,15.857142857142858,0.2857142857142857,1.5714285714285714,2.142857142857143,344.1428571428571,4.142857142857142,6.571428571428571,709.2857142857143,36.42857142857143,6.285714285714286,3.1428571428571423,106.85714285714285,13.57142857142857,5.428571428571429,0.14285714285714285,6.714285714285714,32.714285714285715,1.2857142857142856,19.428571428571427,1.5714285714285714,18.285714285714285,10.714285714285714,1.714285714285714,0.2857142857142857
2020-04-20,0.14285714285714285,9.142857142857142,1.714285714285714,8.428571428571427,72.14285714285714,26.571428571428573,104.14285714285714,7.571428571428572,6.714285714285714,46.14285714285714,44.285714285714285,0.14285714285714285,5.428571428571429,2.571428571428571,78.71428571428571,36.714285714285715,5.857142857142857,5.857142857142856,63.42857142857143,123.14285714285714,45.714285714285715,2.2857142857142856,130.42857142857142,10.428571428571429,13.714285714285715,10.142857142857142,0.42857142857142855,17.714285714285715,0.14285714285714285,2.2857142857142856,2.7142857142857144,345.0,4.571428571428571,6.428571428571429,708.7142857142857,37.42857142857143,6.285714285714286,3.1428571428571423,112.42857142857142,13.714285714285714,5.857142857142858,0.14285714285714285,6.142857142857143,30.57142857142857,2.1428571428571423,21.57142857142857,1.4285714285714284,18.142857142857142,9.571428571428571,2.2857142857142856,0.14285714285714285
2020-04-21,0.0,9.857142857142856,1.4285714285714284,9.285714285714285,72.57142857142857,27.0,107.42857142857142,6.428571428571428,6.428571428571429,42.285714285714285,38.99999999999999,0.14285714285714285,4.857142857142857,2.1428571428571423,85.71428571428571,37.285714285714285,4.571428571428571,9.285714285714286,56.0,159.57142857142856,50.0,2.2857142857142856,121.0,11.571428571428571,13.714285714285714,10.285714285714285,0.7142857142857142,19.0,0.7142857142857142,1.857142857142857,2.4285714285714284,327.99999999999994,3.8571428571428568,5.285714285714286,670.9999999999999,37.85714285714286,8.0,3.285714285714285,133.57142857142856,15.142857142857142,3.8571428571428563,0.2857142857142857,4.7142857142857135,32.42857142857142,1.9999999999999998,24.28571428571428,1.5714285714285712,18.0,9.285714285714285,2.4285714285714284,0.14285714285714285
2020-04-22,0.0,11.142857142857142,1.2857142857142856,10.857142857142856,77.42857142857142,26.0,96.57142857142857,7.857142857142857,7.285714285714286,42.42857142857143,42.285714285714285,0.42857142857142855,5.285714285714286,1.7142857142857142,88.0,39.14285714285714,5.571428571428572,10.0,52.857142857142854,153.42857142857144,55.285714285714285,2.1428571428571423,133.0,13.14285714285714,14.142857142857142,10.142857142857142,0.9999999999999999,19.285714285714285,0.7142857142857142,2.571428571428571,2.2857142857142856,331.2857142857143,4.999999999999999,5.857142857142857,637.2857142857142,38.857142857142854,6.7142857142857135,2.8571428571428568,130.28571428571428,15.285714285714285,4.857142857142857,0.42857142857142855,4.428571428571429,30.14285714285714,1.7142857142857142,22.0,1.5714285714285712,17.857142857142854,9.0,2.4285714285714284,0.7142857142857142
2020-04-23,0.0,9.857142857142858,1.1428571428571428,12.142857142857142,78.57142857142857,30.285714285714285,95.42857142857143,8.285714285714285,8.857142857142856,45.57142857142857,42.0,0.42857142857142855,5.142857142857142,1.8571428571428572,88.0,39.714285714285715,4.714285714285714,8.857142857142858,63.285714285714285,178.85714285714286,61.285714285714285,2.4285714285714284,145.85714285714286,16.14285714285714,14.428571428571427,10.285714285714285,0.9999999999999999,18.71428571428571,0.857142857142857,3.714285714285714,2.714285714285714,314.7142857142857,5.999999999999999,8.285714285714285,614.9999999999999,39.714285714285715,6.857142857142857,2.714285714285714,127.7142857142857,15.428571428571427,5.571428571428571,0.2857142857142857,4.142857142857142,32.14285714285714,2.142857142857143,23.57142857142857,1.4285714285714284,16.71428571428571,8.142857142857142,2.7142857142857144,0.7142857142857142
2020-04-24,0.0,8.714285714285714,1.4285714285714284,11.857142857142858,80.57142857142857,28.999999999999996,104.42857142857142,9.571428571428571,10.285714285714285,45.85714285714286,35.57142857142857,0.5714285714285714,6.1428571428571415,1.8571428571428572,94.71428571428571,39.857142857142854,4.857142857142857,9.0,63.857142857142854,187.28571428571428,66.28571428571429,2.571428571428571,127.42857142857142,15.714285714285714,16.285714285714285,9.857142857142856,0.8571428571428571,16.714285714285715,0.857142857142857,3.714285714285714,2.2857142857142856,303.14285714285717,5.7142857142857135,7.857142857142857,624.4285714285713,39.71428571428571,7.428571428571428,2.2857142857142856,118.85714285714285,14.57142857142857,5.857142857142857,0.42857142857142855,3.7142857142857144,29.142857142857142,2.2857142857142856,25.71428571428571,1.2857142857142856,16.142857142857146,8.285714285714285,2.285714285714285,0.7142857142857142
2020-04-25,0.0,7.999999999999999,1.4285714285714284,13.285714285714286,76.42857142857142,29.14285714285714,111.28571428571428,10.57142857142857,10.0,43.85714285714286,33.42857142857143,0.5714285714285714,5.428571428571429,1.8571428571428572,88.0,41.857142857142854,4.857142857142857,8.714285714285714,62.857142857142854,189.42857142857142,64.85714285714286,2.142857142857143,125.57142857142856,17.57142857142857,17.28571428571428,9.857142857142856,0.5714285714285714,16.857142857142858,0.9999999999999998,3.714285714285714,2.142857142857143,300.7142857142857,5.7142857142857135,7.7142857142857135,613.0,39.142857142857146,8.285714285714285,2.142857142857143,109.14285714285712,14.428571428571427,6.714285714285714,0.42857142857142855,4.714285714285714,28.857142857142858,2.2857142857142856,25.57142857142857,1.1428571428571428,16.142857142857142,7.142857142857142,2.285714285714285,0.7142857142857142
2020-04-26,0.0,8.857142857142856,1.7142857142857142,13.0,76.14285714285714,28.428571428571423,113.85714285714285,11.714285714285714,11.285714285714285,42.99999999999999,32.714285714285715,0.5714285714285714,6.142857142857142,1.7142857142857144,91.85714285714286,41.57142857142857,3.9999999999999996,8.857142857142856,61.85714285714286,170.42857142857142,64.14285714285714,2.2857142857142856,136.28571428571428,19.71428571428571,18.857142857142854,9.714285714285714,0.5714285714285714,17.71428571428571,1.1428571428571426,3.9999999999999996,3.142857142857143,260.7142857142857,6.285714285714285,6.857142857142857,595.5714285714286,41.85714285714286,7.857142857142857,2.571428571428571,79.0,14.857142857142856,7.7142857142857135,0.5714285714285714,4.714285714285714,29.285714285714285,2.0,24.571428571428573,1.1428571428571428,15.571428571428571,7.428571428571429,2.2857142857142856,0.7142857142857142
2020-04-27,0.0,9.285714285714285,1.4285714285714286,12.0,76.14285714285712,25.999999999999996,97.28571428571428,11.428571428571429,11.714285714285715,37.99999999999999,31.428571428571427,0.8571428571428571,6.857142857142856,1.5714285714285712,90.57142857142857,42.285714285714285,3.4285714285714284,8.428571428571427,58.85714285714286,185.28571428571428,51.857142857142854,2.2857142857142856,137.28571428571428,20.428571428571427,18.857142857142854,8.571428571428571,0.5714285714285714,17.428571428571427,1.4285714285714284,3.2857142857142856,2.571428571428571,256.42857142857144,5.857142857142857,6.714285714285714,520.0,42.285714285714285,7.714285714285714,2.4285714285714284,79.57142857142857,14.857142857142856,7.7142857142857135,0.5714285714285714,4.571428571428571,29.714285714285715,1.8571428571428572,22.85714285714286,1.2857142857142856,14.428571428571427,8.285714285714286,1.4285714285714284,0.7142857142857142
2020-04-28,0.0,8.428571428571427,2.142857142857143,9.571428571428571,77.14285714285714,24.0,94.85714285714285,11.142857142857142,12.571428571428571,43.42857142857142,33.99999999999999,0.8571428571428571,7.57142857142857,1.7142857142857142,93.85714285714285,40.28571428571429,2.571428571428571,7.714285714285715,56.57142857142857,170.28571428571428,51.99999999999999,2.142857142857143,145.7142857142857,20.14285714285714,18.285714285714285,7.999999999999999,0.42857142857142855,16.857142857142854,0.8571428571428571,3.2857142857142856,2.571428571428571,275.7142857142857,6.7142857142857135,8.0,480.4285714285714,44.71428571428571,6.142857142857143,2.9999999999999996,66.42857142857143,15.428571428571427,9.714285714285714,0.42857142857142855,4.428571428571428,29.285714285714285,1.2857142857142856,24.0,1.0,13.571428571428571,9.857142857142858,1.7142857142857142,0.7142857142857142
2020-04-29,0.0,8.571428571428571,2.142857142857143,11.0,71.0,22.714285714285715,89.28571428571428,11.14285714285714,12.428571428571427,46.42857142857142,36.142857142857146,0.5714285714285714,8.285714285714285,1.2857142857142856,92.85714285714286,39.285714285714285,3.142857142857143,7.0,53.142857142857146,174.7142857142857,54.28571428571428,1.857142857142857,126.0,20.0,17.714285714285715,8.142857142857142,0.2857142857142857,16.71428571428571,0.7142857142857142,2.571428571428571,1.7142857142857142,263.8571428571428,5.857142857142857,8.285714285714285,466.1428571428571,44.428571428571416,6.285714285714286,3.285714285714285,102.42857142857142,15.428571428571427,12.999999999999998,0.5714285714285714,4.142857142857142,30.0,1.857142857142857,24.714285714285708,1.0,13.428571428571427,10.714285714285714,1.5714285714285712,0.14285714285714285
2020-04-30,0.0,10.0,2.2857142857142856,10.142857142857142,70.85714285714285,15.857142857142854,88.28571428571428,12.142857142857142,11.285714285714285,40.142857142857146,35.857142857142854,0.5714285714285714,9.428571428571429,0.8571428571428571,95.28571428571429,40.285714285714285,2.9999999999999996,6.999999999999999,43.714285714285715,171.7142857142857,55.99999999999999,1.2857142857142856,119.14285714285714,20.428571428571427,18.142857142857142,8.571428571428571,0.2857142857142857,17.857142857142854,0.5714285714285714,3.2857142857142856,3.0,289.1428571428571,6.428571428571428,6.857142857142857,427.4285714285714,42.99999999999999,6.142857142857142,2.8571428571428568,108.28571428571429,16.71428571428571,13.428571428571427,1.1428571428571428,4.142857142857142,29.142857142857142,1.5714285714285712,25.57142857142857,0.8571428571428571,12.714285714285714,10.714285714285712,1.4285714285714286,0.0
2020-05-01,0.0,11.428571428571429,2.4285714285714284,9.142857142857142,72.85714285714285,15.714285714285712,81.71428571428571,11.142857142857142,10.714285714285714,38.285714285714285,38.57142857142857,0.42857142857142855,9.0,1.2857142857142856,94.57142857142856,40.285714285714285,3.142857142857143,6.57142857142857,44.285714285714285,165.7142857142857,40.285714285714285,1.1428571428571428,114.57142857142856,21.285714285714285,16.428571428571427,10.285714285714285,0.2857142857142857,17.857142857142854,1.1428571428571428,3.285714285714285,4.0,295.57142857142856,6.7142857142857135,7.0,402.1428571428571,43.142857142857146,6.0,2.571428571428571,128.85714285714286,16.57142857142857,14.14285714285714,1.5714285714285714,5.142857142857142,30.714285714285715,1.0,24.28571428571428,0.857142857142857,12.57142857142857,10.857142857142856,1.9999999999999998,0.0
2020-05-02,0.0,11.285714285714286,3.4285714285714284,8.142857142857142,71.0,15.14285714285714,81.57142857142857,10.714285714285714,11.285714285714285,44.142857142857146,38.57142857142857,0.42857142857142855,8.999999999999998,1.1428571428571428,97.7142857142857,40.57142857142857,3.142857142857143,6.1428571428571415,40.857142857142854,159.42857142857144,53.714285714285715,1.2857142857142856,126.42857142857142,21.428571428571427,16.57142857142857,10.0,0.2857142857142857,18.0,1.1428571428571428,3.285714285714285,4.428571428571429,289.71428571428567,6.428571428571429,7.142857142857142,380.5714285714285,44.71428571428571,6.285714285714285,3.142857142857143,129.71428571428572,18.0,14.428571428571427,1.5714285714285714,4.428571428571429,36.42857142857143,1.1428571428571428,25.71428571428571,0.7142857142857142,11.857142857142856,10.714285714285714,2.2857142857142856,0.0
2020-05-03,0.0,10.142857142857144,3.571428571428571,12.428571428571429,72.42857142857143,14.714285714285715,73.14285714285714,10.428571428571429,11.14285714285714,43.42857142857143,38.285714285714285,0.42857142857142855,9.428571428571429,1.1428571428571428,97.85714285714286,40.714285714285715,3.285714285714285,6.428571428571428,40.42857142857142,157.85714285714286,53.0,0.9999999999999998,107.57142857142857,20.857142857142854,16.0,10.857142857142856,0.2857142857142857,15.714285714285714,1.1428571428571428,3.142857142857143,3.714285714285714,303.7142857142857,7.428571428571428,7.428571428571429,362.4285714285714,43.714285714285715,6.142857142857142,2.4285714285714284,130.2857142857143,19.0,14.428571428571427,1.4285714285714284,4.142857142857143,36.0,1.2857142857142856,30.14285714285714,0.9999999999999999,10.714285714285712,10.714285714285714,2.0,0.0
2020-05-04,0.0,10.0,4.142857142857142,12.428571428571429,73.14285714285714,14.285714285714285,77.71428571428571,10.428571428571429,10.714285714285714,44.42857142857143,35.857142857142854,0.14285714285714285,8.714285714285714,1.1428571428571428,96.57142857142857,40.14285714285714,4.285714285714286,6.857142857142858,46.285714285714285,155.28571428571428,53.142857142857146,0.857142857142857,106.71428571428572,20.142857142857142,14.714285714285714,11.57142857142857,0.2857142857142857,14.571428571428571,0.857142857142857,3.142857142857143,3.714285714285714,292.2857142857143,8.142857142857142,8.428571428571429,345.7142857142857,41.28571428571429,5.857142857142856,2.4285714285714284,136.85714285714286,20.142857142857142,15.14285714285714,1.4285714285714284,5.0,36.42857142857143,1.2857142857142856,31.999999999999996,0.7142857142857142,10.714285714285714,10.285714285714286,2.0,0.0
2020-05-05,0.0,10.428571428571429,3.714285714285714,17.142857142857142,75.71428571428571,13.142857142857142,78.0,10.571428571428571,10.714285714285714,42.857142857142854,37.57142857142857,0.14285714285714285,10.142857142857142,0.7142857142857142,101.28571428571428,40.57142857142857,4.857142857142857,7.142857142857142,44.857142857142854,151.28571428571428,53.42857142857143,1.4285714285714284,89.28571428571428,22.0,16.857142857142858,14.714285714285714,0.14285714285714285,15.57142857142857,0.857142857142857,3.142857142857143,4.571428571428571,279.8571428571429,8.142857142857142,7.285714285714286,336.14285714285717,38.85714285714286,5.714285714285714,1.9999999999999998,158.7142857142857,19.285714285714285,14.857142857142856,1.857142857142857,5.428571428571429,33.857142857142854,2.142857142857143,31.57142857142857,0.7142857142857142,11.142857142857144,9.0,1.4285714285714284,0.0
2020-05-06,0.14285714285714285,12.428571428571429,4.285714285714286,16.857142857142854,75.85714285714285,13.571428571428571,78.42857142857142,10.285714285714286,9.428571428571429,45.85714285714286,32.28571428571428,0.14285714285714285,10.142857142857142,0.857142857142857,108.42857142857142,40.57142857142857,4.285714285714286,7.0,46.0,145.0,51.285714285714285,1.4285714285714284,85.14285714285712,23.71428571428571,16.71428571428571,17.714285714285715,0.0,15.714285714285714,1.714285714285714,3.142857142857143,4.571428571428571,276.14285714285717,8.142857142857142,8.428571428571427,357.7142857142857,39.0,5.571428571428571,2.0,136.57142857142856,19.71428571428571,10.571428571428571,2.2857142857142856,6.285714285714285,33.0,1.8571428571428568,30.71428571428571,0.7142857142857142,11.857142857142858,7.571428571428571,1.714285714285714,0.0
2020-05-07,0.14285714285714285,13.857142857142856,3.7142857142857144,18.57142857142857,73.0,14.142857142857142,77.14285714285714,8.714285714285714,10.857142857142858,47.42857142857142,31.857142857142854,0.14285714285714285,9.857142857142856,0.9999999999999998,107.99999999999999,38.99999999999999,4.428571428571429,7.7142857142857135,43.28571428571428,141.42857142857142,51.85714285714286,1.2857142857142856,80.71428571428571,23.57142857142857,17.428571428571427,19.285714285714285,0.0,15.285714285714285,1.714285714285714,3.0,6.0,246.14285714285714,7.0,7.7142857142857135,337.42857142857144,40.42857142857142,5.428571428571428,2.571428571428571,157.0,19.285714285714285,10.285714285714285,2.0,5.428571428571428,31.285714285714285,2.1428571428571423,30.999999999999993,0.5714285714285714,12.714285714285715,7.999999999999998,1.4285714285714284,0.0
2020-05-08,0.14285714285714285,13.428571428571427,3.4285714285714284,26.71428571428571,72.28571428571428,13.857142857142858,76.42857142857142,10.428571428571427,11.0,50.71428571428571,33.0,0.14285714285714285,10.428571428571427,0.5714285714285714,111.99999999999999,37.71428571428571,3.9999999999999996,7.428571428571427,36.714285714285715,140.85714285714283,68.57142857142857,1.1428571428571428,77.85714285714286,23.428571428571427,18.428571428571427,18.285714285714285,0.0,15.857142857142858,1.4285714285714284,2.4285714285714284,5.7142857142857135,223.28571428571428,7.142857142857143,6.857142857142856,330.57142857142856,38.99999999999999,5.142857142857142,2.8571428571428568,150.85714285714283,20.428571428571427,9.142857142857142,1.4285714285714284,5.285714285714286,31.42857142857143,2.1428571428571423,33.0,0.42857142857142855,13.0,8.714285714285714,0.857142857142857,0.0
2020-05-09,0.14285714285714285,14.571428571428571,2.2857142857142856,28.857142857142854,73.57142857142857,13.999999999999998,70.85714285714286,10.142857142857142,9.857142857142858,50.14285714285714,32.285714285714285,0.14285714285714285,11.0,0.42857142857142855,112.85714285714286,36.14285714285714,4.571428571428571,7.999999999999999,39.14285714285714,142.0,51.85714285714286,1.1428571428571426,76.14285714285714,23.428571428571427,17.857142857142858,18.57142857142857,0.0,17.142857142857142,1.5714285714285712,2.4285714285714284,6.714285714285714,214.7142857142857,7.571428571428571,8.285714285714285,321.14285714285717,38.714285714285715,4.571428571428571,2.571428571428571,150.85714285714283,19.142857142857142,8.999999999999998,1.857142857142857,4.714285714285714,27.142857142857142,2.4285714285714284,30.0,0.2857142857142857,12.857142857142856,8.571428571428571,0.5714285714285714,0.0
