R0,delta,theta_pi0,weight
3.956094735559455,-9.91483256247827,-7.995184775520438,0.001178290068383057
4.062503209790544,-9.92128433363466,-8.148985461609493,0.0009716521684213528
4.112155409153484,-9.899450286268408,-8.320748973647127,0.0009551554392291627
4.2748283528565985,-9.935935927415182,-8.621848547128904,0.0009053323022940426
3.9529393345867385,-9.895667794972393,-7.958120505759392,0.0013116944796033637
4.1301298288622945,-9.940108169463201,-8.278474130680667,0.0008804628989608672
4.026788470483476,-9.921976744765004,-8.077124103135253,0.0009780783024212624
4.03986056129681,-9.912956754521845,-8.093499792422861,0.0012129588902854453
4.002839639589051,-9.914836013054568,-8.111582292487398,0.001208737646440707
4.108163423192207,-9.904552612645046,-8.332408010010814,0.0009905694319926894
4.14653193069895,-9.893715877372477,-8.355102722510711,0.0011472540750568619
4.115236094834995,-9.937461684692922,-8.302333254780276,0.0009630062958741032
4.3045844880062285,-9.927451111817996,-8.668609097188108,0.000931591919902929
3.9965221988872135,-9.883105155104554,-8.092726582510815,0.0007451385101241784
4.040417943154397,-9.89805255141412,-8.079668531155914,0.0013945723025644125
3.985398482304103,-9.913600072068718,-7.984305412743855,0.001074078020407595
3.9267110699511347,-9.89917429418333,-7.932272772449522,0.0010186879304132205
4.201228574916237,-9.907865857143062,-8.472655821053257,0.0009679512596735126
3.929466037427162,-9.909580271962886,-7.944746776831066,0.0011313130806214317
3.9833564061184337,-9.892085976547442,-8.007018705979151,0.001394433453538979
4.233528380444883,-9.922153327995023,-8.55118561787867,0.0011112203456065007
4.115225945597457,-9.907484068755966,-8.277373068584687,0.001066404250788759
4.032018436104255,-9.91969807379724,-8.122126195186658,0.0009857615678219769
4.179683767210431,-9.940283721061506,-8.40560998145245,0.0010378630350751773
4.321776196740651,-9.929164315686378,-8.693416490351563,0.0008758059907188107
4.287209483691926,-9.922902341703354,-8.654755590375126,0.0012346968421767766
4.059159998419479,-9.93889646624569,-8.198709997746477,0.0009654823082561907
4.120243606316924,-9.928095023781148,-8.237791400858255,0.0010729942570762965
4.0924843792757635,-9.926727490985785,-8.328793668081875,0.001344977203653783
4.317626705147255,-9.925275913025981,-8.689510380252589,0.00088645398362731
4.105226926039398,-9.905782685918927,-8.233503155055097,0.0011897184851802594
4.047759487823739,-9.926865098996249,-8.136046217369383,0.0008635073959889938
4.095067915840706,-9.923478052118124,-8.251395430066527,0.0008952095822183281
4.191048762819326,-9.929492189365785,-8.455686263611046,0.0008667874756814973
3.961584526110484,-9.919281358065897,-7.971658172101268,0.001019243753062072
4.226111583316877,-9.919711945234543,-8.458539739941603,0.0009054287804918724
4.07959971242105,-9.897235230521925,-8.289212415079678,0.000922434859038586
4.155871453261681,-9.934453041488323,-8.42356293288451,0.0010315619305495253
4.113376860969832,-9.918585271356683,-8.36086249990728,0.0009110151445574526
4.245791301645074,-9.927030592632441,-8.576463830957751,0.0010214464274819531
4.075201753696018,-9.921201284881395,-8.183822554063866,0.0008835692692855614
4.299686443818752,-9.935351144323926,-8.640290732006259,0.0009388982492385225
4.202050609796342,-9.904004793689008,-8.506086706237104,0.0010520158486208725
4.127975148566677,-9.90435751190492,-8.356613566659536,0.001034058470397508
4.0752752860539045,-9.889641972767267,-8.260218489275433,0.0008421586885840685
3.871552425816247,-9.896331444255981,-7.802063051736311,0.0009038365245223262
4.3156735828656325,-9.936108809854883,-8.643123009033996,0.0009774683565993054
4.169651924499102,-9.899045902375367,-8.445018961230332,0.0010106906280534366
3.9714010047817214,-9.906061323738095,-8.038757931281662,0.0010445487680872372
4.26213913173476,-9.92184899849554,-8.521978941579432,0.0008773870789984423
4.175829712720131,-9.94100219122845,-8.41503587305958,0.0010542271465663056
4.11485441352076,-9.907473451192516,-8.232236955453205,0.0012630010211108266
3.999123079486167,-9.914745582063404,-8.025827931958826,0.0011134339314721171
4.260233365281113,-9.92472105101135,-8.549946701290153,0.0008539490507929719
4.163557116275273,-9.911115908179982,-8.35604622237287,0.0010384820937455056
3.899105385311808,-9.895146058397117,-7.9056879611173265,0.0009462030067128919
3.967912749457792,-9.911088028285256,-8.07384502442995,0.001322432431342046
4.102969193270918,-9.914926829980725,-8.219334925767528,0.0010198697210485818
4.012463471170106,-9.914002379987929,-8.138335181477878,0.001171057465729299
4.338114251656037,-9.938225305581282,-8.734128111609493,0.0010295722562700825
3.9394923245311584,-9.899687200279741,-7.9331952356855275,0.001164192741666325
4.295608455503722,-9.93542508915089,-8.652608126760562,0.0009508639748863806
4.100047336067657,-9.90098772983649,-8.272509542307978,0.0010713205654844476
4.019284899479339,-9.890126661266134,-8.146213792538656,0.0007394048852648097
4.208966265093249,-9.935140772115004,-8.483720098710894,0.00091012635813728
4.061817259992295,-9.91049646549187,-8.196147651232534,0.0010158798482764505
4.177962497062486,-9.936539445258054,-8.381230581526493,0.0009104447472910317
3.9540173817183866,-9.91138093269889,-8.003346275562361,0.0011749743079487514
4.2705488497349435,-9.921510300162742,-8.542537555248085,0.0008724568192009481
4.0436928774877865,-9.914239841941676,-8.10549966905408,0.0011627527731241075
4.318672723161988,-9.934484104704195,-8.659855627993483,0.0009354463871656786
3.9872600344755647,-9.907142050217594,-8.065136251855831,0.0010237099246228633
4.206693856038996,-9.925177021882009,-8.435450600314839,0.0008716226318588483
4.18571154800119,-9.928355705018816,-8.438710151918356,0.0008771594251718149
4.004560329905054,-9.907042672711917,-8.037516915144817,0.0014057114821628039
4.046056535874684,-9.924630545268498,-8.164713477852168,0.001034033077601599
4.140994744098485,-9.908968125988658,-8.360622651845032,0.0011049784786428371
4.243424438341371,-9.93659939934391,-8.594664596760659,0.000870023826686956
4.333822578182442,-9.935645357900027,-8.715309970080195,0.0009448751401914647
4.035894693180021,-9.89367744542719,-8.205869604651271,0.000845958098227555
4.053883947676276,-9.903443014168301,-8.202635236681369,0.001037621433303601
4.30152063135661,-9.931480616466391,-8.66650884591092,0.0009765443964386907
4.10100613888118,-9.904941290232427,-8.33925544809997,0.0009704658314648777
4.318049977119894,-9.941914655298364,-8.670606867968228,0.0011158065098474943
3.926289312177821,-9.910380388521359,-7.91051620484919,0.0010727753028400425
4.202624082978568,-9.919207490727098,-8.50728584163972,0.001003945606524913
4.015028316365624,-9.8885139568042,-8.15309271078039,0.0007582879218527593
4.081243609842851,-9.88541596495653,-8.223565938999112,0.0010832995972158551
4.069722319991433,-9.907191227420796,-8.267539757851788,0.0009682417333580607
3.991158830462735,-9.917671439341069,-8.017098259457402,0.0010223419893321114
4.116136300489931,-9.893995938064112,-8.300748921488447,0.0010815323081309718
3.8713958235131054,-9.882384841547461,-7.855242313797251,0.0007659338026295217
4.089546198238768,-9.909874856000874,-8.180644186134808,0.0012523593317690126
3.9717891445302764,-9.883973334437337,-8.068720557916283,0.000753816028276052
4.081811813469908,-9.929111743127985,-8.292829907240467,0.001286796898024839
3.9968693348507403,-9.922229328693211,-8.113242232590562,0.0014036044277464736
4.279432973163958,-9.938457576303625,-8.660390375640752,0.0008920333296537864
3.913875497394996,-9.881860592245818,-7.864380779198595,0.0010961733949836792
4.110355449050917,-9.93070665104158,-8.329286929462471,0.0010732750450735305
4.150013662276406,-9.926419804533936,-8.396804126844472,0.0008504902160319495
4.10362983644897,-9.900471324516198,-8.256811753236072,0.0011905479107959744
3.9424736838631014,-9.912544089536436,-7.917017711255753,0.0010207681309100164
3.9570357806349965,-9.903176922098512,-7.932759876495559,0.0013822839394212773
4.213465320644817,-9.906713153872593,-8.498080333904664,0.0009468034051507439
4.13205126775943,-9.94153647973464,-8.316327645827034,0.0009482242076690377
4.021251455740977,-9.909757447076467,-8.128149310682879,0.0010075053300408145
4.040208629794848,-9.910973495592765,-8.136756850212501,0.000991979165943693
4.1889814231588725,-9.916283683294978,-8.413323531155878,0.000915802885970273
4.087202950300395,-9.939560111846633,-8.242357787633239,0.0009249243181860721
3.9197489313294986,-9.906834654187106,-7.940642729223898,0.0011451295112372992
3.9793211633955514,-9.913477029092405,-8.037056806361612,0.001118234158074162
4.306936289082429,-9.93666825792119,-8.616593124525254,0.0009985755538361595
3.9064111142762283,-9.899288806855777,-7.910738878908172,0.001025707418489905
4.035514462591076,-9.93192987885562,-8.144606729630873,0.0009910002805154903
4.159811548569067,-9.92984910079231,-8.424934631570569,0.0008771505925212798
3.9567925635239276,-9.877330736507627,-8.021991287668317,0.0008363025282094536
4.121189812483081,-9.89553517878923,-8.30356651875449,0.0011493338058448687
4.04705646041856,-9.922537762067845,-8.176849345410382,0.001099232532173041
3.850384988406603,-9.888181246168156,-7.785189860599569,0.0009620314897132283
4.180997665100803,-9.922103553435777,-8.462711640207685,0.0008477216166738218
3.898697941612162,-9.903147172189971,-7.885512884266823,0.0010531517797052676
4.0747098562863675,-9.89006055539675,-8.16955590914392,0.001037918631735509
4.042901114219589,-9.893905362152287,-8.097418264937097,0.00114956429414036
4.222197512588731,-9.930673206093063,-8.518469051686326,0.0008667696339409497
4.025912816250271,-9.914110117637236,-8.184747463655519,0.0011255333048241201
4.140963925688901,-9.916656615862546,-8.318629136493499,0.0008212222877490989
4.024661287253144,-9.907678026416232,-8.071786805749483,0.0014106075200841226
4.022465540091654,-9.916972804896945,-8.168625066809694,0.0012256056126221672
4.306927873459135,-9.93321820112576,-8.661159786052423,0.0008978942033656586
4.021783035092759,-9.917856242272707,-8.18461350071816,0.0012746563247534972
4.282247856278189,-9.932166729930556,-8.60439174195405,0.0009017413564454275
4.277453408609553,-9.931422092289793,-8.616162891574602,0.0009309257353725196
4.057663505987157,-9.92566153248785,-8.225550815027779,0.001236358319871033
3.8583425368678657,-9.892657099866915,-7.792816183977465,0.0009367039809143437
4.001663905128709,-9.889193280935348,-8.134228044274534,0.0007722225559672781
4.314205600948666,-9.923645893968866,-8.696287661504106,0.0010514017263974777
4.103104275893034,-9.917362959568122,-8.294161009315715,0.0009831805561803162
4.161933884592545,-9.900540698237569,-8.383308401367604,0.0010804833559041789
4.087271114627853,-9.916839327586901,-8.29781690360006,0.0009205325163119484
4.281610106724732,-9.923058128648462,-8.6257450597447,0.0009363017644400403
4.01921474568361,-9.91208516576895,-8.176427246404993,0.0011088766353534929
4.261666249932257,-9.91166117955475,-8.585751290303387,0.000875956319209366
3.914849177404002,-9.898162694383098,-7.906258098381893,0.0010145080097587879
4.152819934587467,-9.902299230505157,-8.39437365786579,0.001015625212827894
4.259248699284555,-9.93048381656975,-8.602804731609774,0.0009716115056460723
4.057233549928803,-9.930475649319758,-8.19529429528573,0.00103670603498375
4.029465162147472,-9.910682547303649,-8.106101806931784,0.0010720891392692472
4.16705926363877,-9.931103662511132,-8.4698007270867,0.0011965901409665687
4.154188761591239,-9.932738564451787,-8.338140807058274,0.0008358160295875196
4.068315171491413,-9.936346074225487,-8.19909902195714,0.0009153065682688959
4.225741697399974,-9.941366370059912,-8.492168716151339,0.0011091290657558796
4.2042389549307515,-9.913232540318425,-8.434552047337155,0.0009591089904995771
3.9483545857270186,-9.890896526279432,-7.9524257717285085,0.0012615891801993876
4.1538330788404005,-9.913671610812573,-8.376197499027286,0.0010314202703958963
4.0256471836924215,-9.91774340893915,-8.14025217104292,0.0011173118989083795
3.903845091914447,-9.892890640791636,-7.869190769950741,0.0010722129532964456
3.9394449915061487,-9.896944835436226,-7.96167722179959,0.0009503805502714192
4.231806120372301,-9.910922168126845,-8.491469930110027,0.0009020341281615081
4.234900553881237,-9.941514754043348,-8.500136037794604,0.0011287129719294079
4.072350517033569,-9.927795386051397,-8.253527720832167,0.001185474419358994
4.076844152171252,-9.92875518608386,-8.244709689808841,0.0011069517091446077
4.005435630821292,-9.914775731543237,-8.047142476841433,0.0011120222452161235
3.942547872526007,-9.909062419807949,-7.90368599678532,0.0010974077268785154
4.0239724497585065,-9.913270233386552,-8.146428086263409,0.001066230772962928
3.931151094870657,-9.904690914852067,-7.919839710052246,0.001071383546184948
