R0,delta,theta_pi0,zeta,weight
4.103563761595525,-9.88733362714913,-8.364525246132414,0.01297044656111397,0.0011233636771530195
4.270353228794474,-9.904721522072867,-8.452397677500327,0.012745792483391848,0.0009454916640431508
4.347447466737363,-9.87363813250899,-8.605171045913742,0.014064526420085363,0.00092090786713597
3.6736502321695967,-9.858918238192949,-7.669817814262893,0.010675903165958971,0.0008048251379883063
3.9443424077133407,-9.955764661737506,-8.193748813787085,0.01163949710223616,0.001421766522823659
4.54930340881515,-9.950537790533627,-8.737816449730646,0.014325087617095516,0.0009317480220476867
4.563534897870513,-9.965880004222228,-8.846114499254368,0.014446369876894108,0.0008039984976300224
3.7078743872864903,-9.856082836272636,-7.58866572790668,0.010796581131085555,0.0010337680174132306
3.8287249998756008,-9.921226408173244,-7.71528350828423,0.011885369040754143,0.001156840659680714
4.309763483181953,-9.913822805830106,-8.568922925741898,0.01327347541275745,0.0012699205823246207
4.146635958638148,-9.844249136306011,-8.275074965968034,0.013055371200469647,0.0007761431475798911
5.303565147838314,-9.958658463802633,-9.996956240524025,0.01671409594479806,0.0006222570931099468
3.8635036860465224,-9.863101849693209,-7.761177744036627,0.011699373189851535,0.0008213260618964591
4.170717289894906,-9.941505802089637,-8.261268161007745,0.012263667480881361,0.0013044367228614827
5.248538996692281,-9.936139408426357,-9.877456714649224,0.01650263171797317,0.0007598676694650154
3.7406381462668508,-9.90867805459197,-7.560303787211833,0.011509168129672485,0.0011116565293193652
4.2889925723082785,-9.959271982956283,-8.624719328140815,0.012554091843591415,0.0009764931895480828
4.5891098138961235,-9.89417645295911,-9.070207121176878,0.014182741474221645,0.0008658156502221431
3.514486062172069,-9.88962702606044,-7.475385150749623,0.009892931126312704,0.0009806568142948229
4.518634429824553,-9.974282948169812,-9.10903946340273,0.013686206523153981,0.0011176176351874413
4.258380340059715,-9.938652568138853,-8.431007638427898,0.013169538385695836,0.0007471570251523761
3.553026569723349,-9.893273068012398,-7.3721357980837325,0.010851590099039545,0.001763748596288318
4.371766685090613,-9.891264584374008,-8.467523165992652,0.013885238532521204,0.0009595484350237917
4.899735810404078,-9.91629836914678,-9.61539375982245,0.015907648936223852,0.0008884527784473264
3.5685921511787155,-9.943989358492658,-7.553087902712427,0.010082988401472696,0.0018164400698056156
4.28663858111684,-9.924501849133254,-8.73499172001269,0.013771566569743442,0.0010664867665468034
4.154941449921507,-9.913608797616964,-8.50140570178183,0.012637841617559356,0.0011301304383445595
4.934515688994672,-9.987141402330863,-9.520929759182863,0.015615914773232261,0.0008167983403536656
3.4749739106215447,-9.898226500680359,-7.244172969518472,0.009319419207572538,0.0013913099258830554
4.4720891664725455,-9.920553746479992,-8.803839012971293,0.015046419799774204,0.00091406561780872
5.163685349784608,-9.968859889922506,-9.882890122639136,0.016788871543170283,0.000924701852549572
4.77976087237253,-9.96030296622214,-9.313844965996081,0.01454153067465598,0.0008879617754308042
5.283845129947333,-9.941405970162876,-9.984429018494478,0.0167089969358928,0.0006310829876820883
4.520976634321702,-9.900712470519403,-8.743445701681809,0.015283122184204167,0.000860323428573789
3.971764183347955,-9.956364805103604,-8.08765413815269,0.010898643274649315,0.0012185118657751163
4.751621235966349,-9.93178055294704,-9.129732600396583,0.015901682077778857,0.0013102242815457145
4.326612071294538,-9.88232119038941,-8.47415877327791,0.01347408732513906,0.0007625806756516695
5.250085334587215,-9.937068001820352,-10.01331293020715,0.017094445761286912,0.0007008052141124117
4.047829796838186,-9.916614163702727,-8.051874669594996,0.01219031605650294,0.0009204959611573522
4.064919288332099,-9.929229315535338,-8.396224476880931,0.01249824378102108,0.0011909940429309681
4.407269783527858,-9.982848227737557,-8.819701851800763,0.0137201791801057,0.0008981967261244583
4.399488724715964,-9.924121583747226,-8.764837827242422,0.013904917296937611,0.0011721909713265956
4.9906775267580095,-9.927905198812843,-9.55429412575046,0.015265303989972443,0.0010670884617910905
4.371564622508615,-9.925365827613822,-8.73858339974804,0.013947392142149715,0.0011014383577467339
4.088029663170211,-9.875412744381299,-8.368133734063058,0.012197190718805798,0.0010606911215881526
4.117448265304529,-9.88191591755014,-8.272645991346291,0.012990050825186412,0.0010862507229563363
4.170708079091196,-9.856684664676077,-8.200043612198566,0.013657471268765774,0.000980128694562548
4.885686549055042,-9.926227677593669,-9.369996192150875,0.01635773459714253,0.0010936682982685536
4.535057119073971,-9.876502337908226,-8.9966970263261,0.014781078352273009,0.0009075187791037801
4.6579021303078925,-9.896760412303895,-9.05873043623465,0.014691953634003283,0.0010936714804706746
4.6320608319279115,-9.931689025515427,-8.905584610408066,0.01472183450630355,0.0008915255450345118
3.8487040162651316,-9.89806521831452,-8.000846373989104,0.012164566313616065,0.0013552411541870042
5.0341856005878345,-9.92400580315816,-9.623820107049983,0.01663885609280883,0.0008127151401550846
